"ID","ACC"
"Os.10415.1.S1_at","Os01g0339400"
"Os.10416.1.S1_at","Os01g0834900"
"Os.10417.1.S1_at","Os08g0519800"
"Os.10419.1.S1_a_at","Os11g0275200"
"Os.10422.1.S1_at","Os05g0484800"
"Os.10423.1.S1_at","Os07g0685700"
"Os.10423.1.S1_s_at","Os07g0685700"
"Os.10424.1.S1_at","Os08g0440900"
"Os.10425.1.S1_at","Os03g0787600"
"Os.10426.1.S1_at","Os03g0137600"
"Os.10427.1.S1_a_at","Os12g0137200"
"Os.10428.1.S1_at","Os02g0236800"
"Os.10429.1.S1_at","Os08g0130600"
"Os.1043.1.S1_at","Os.1043.1.S1_at"
"Os.10430.1.S1_at","Os03g0760500"
"Os.10433.1.S1_at","Os03g0169800"
"Os.10434.1.S1_at","Os.10434.1.S1_at"
"Os.10435.1.S1_at","Os03g0836800"
"Os.10437.1.S1_at","Os03g0825700"
"Os.10438.1.S1_at","Os08g0112800"
"Os.1044.1.S1_at","Os01g0615200"
"Os.10440.1.S1_a_at","Os03g0411100"
"Os.10441.1.S1_at","Os03g0803400"
"Os.10442.1.S1_at","Os12g0508300"
"Os.10442.1.S2_at","Os.10442.1.S2_at"
"Os.10443.1.S1_at","Os07g0563000"
"Os.10444.1.S1_at","Os.10444.1.S1_at"
"Os.10446.1.S1_at","Os.10446.1.S1_at"
"Os.10447.1.S1_at","Os05g0126300"
"Os.10449.1.S1_a_at","Os10g0169800"
"Os.10450.1.S1_at","Os08g0390000"
"Os.10451.1.S1_at","Os07g0494900"
"Os.10451.2.S1_at","Os.10451.2.S1_at"
"Os.10452.1.S1_at","Os03g0240400"
"Os.10453.1.S1_at","Os06g0562600"
"Os.10454.1.S1_a_at","Os08g0366000"
"Os.10455.1.S1_at","Os07g0520600"
"Os.10456.1.S1_at","Os.10456.1.S1_at"
"Os.10457.1.S1_at","Os09g0326850"
"Os.10458.1.S1_at","Os08g0154700"
"Os.10459.1.S1_at","Os.10459.1.S1_at"
"Os.10460.1.S1_at","Os07g0661700"
"Os.10464.1.S1_at","Os10g0142100"
"Os.10465.1.S1_at","Os03g0749900"
"Os.10466.1.S1_at","Os03g0240700"
"Os.10468.1.S1_at","Os03g0724600"
"Os.10469.1.S1_at","Os07g0205000"
"Os.10470.1.S1_s_at","Os05g0430400"
"Os.10471.1.S1_a_at","Os06g0571400"
"Os.10472.1.S1_a_at","Os01g0705500"
"Os.10472.1.S1_at","Os01g0705500"
"Os.10472.2.S1_x_at","Os01g0705500"
"Os.10473.1.S1_at","Os12g0443500"
"Os.10474.1.S1_s_at","Os05g0401000"
"Os.10475.1.A1_at","Os10g0508100"
"Os.10475.1.S1_at","Os10g0508100"
"Os.10476.1.S1_at","Os11g0565400"
"Os.10477.1.S1_a_at","Os05g0208500"
"Os.10477.1.S1_at","Os05g0208500"
"Os.10477.2.S1_x_at","Os05g0208500"
"Os.10478.1.S1_at","Os.10478.1.S1_at"
"Os.10482.1.S1_at","Os05g0366900"
"Os.10483.1.S1_at","Os07g0585000"
"Os.10486.1.S1_at","Os01g0642200"
"Os.10487.1.S1_at","Os07g0530300"
"Os.10488.1.S1_at","Os05g0512500"
"Os.10489.1.S1_at","Os12g0539750"
"Os.10490.1.S1_at","Os03g0796600"
"Os.10491.1.S1_at","Os.10491.1.S1_at"
"Os.10492.1.S1_at","Os08g0110300"
"Os.10493.1.S1_at","Os02g0647900"
"Os.10494.1.S1_at","Os01g0243700"
"Os.10495.1.S1_at","Os02g0781700"
"Os.10496.1.S1_at","Os01g0685800"
"Os.10496.2.S1_x_at","Os01g0685800"
"Os.10497.1.S1_s_at","Os07g0418700"
"Os.10498.1.S1_at","Os10g0493300"
"Os.10499.1.S1_at","Os05g0144200"
"Os.10500.1.S1_at","Os05g0473500"
"Os.10501.1.S1_at","Os07g0583200"
"Os.10502.1.S1_at","Os07g0469200"
"Os.10503.1.S1_at","Os11g0425600"
"Os.10504.1.S1_at","Os05g0511000"
"Os.10505.1.S1_a_at","Os10g0534500"
"Os.10505.1.S1_at","Os10g0534500"
"Os.10505.1.S2_a_at","Os10g0534500"
"Os.10505.2.S1_at","Os10g0534600"
"Os.10506.1.S1_at","Os07g0273600"
"Os.10507.1.S1_at","Os02g0675700"
"Os.10509.1.S1_at","Os04g0284500"
"Os.10509.2.S1_x_at","Os04g0284500"
"Os.10510.1.S1_at","Os03g0122300"
"Os.10512.1.S1_at","Os04g0629500"
"Os.10514.1.S1_at","Os11g0475500"
"Os.10515.1.S1_at","Os11g0148300"
"Os.10515.1.S1_s_at","Os11g0148300"
"Os.10518.1.S1_at","Os09g0518700"
"Os.10521.1.S1_at","Os02g0280700"
"Os.10522.1.S1_at","Os05g0291700"
"Os.10522.2.S1_at","Os05g0291700"
"Os.10522.2.S1_x_at","Os05g0291700"
"Os.10523.1.S1_at","Os.10523.1.S1_at"
"Os.10524.1.S1_x_at","Os12g0124000"
"Os.10524.2.S1_at","Os.10524.2.S1_at"
"Os.10525.1.S1_at","Os10g0200700"
"Os.10526.1.S1_a_at","Os10g0500600"
"Os.10527.1.S1_a_at","Os03g0246800"
"Os.10527.1.S2_a_at","Os03g0246800"
"Os.10527.1.S3_a_at","Os03g0246800"
"Os.10528.1.S1_s_at","Os.10528.1.S1_s_at"
"Os.10529.1.S1_s_at","Os.10529.1.S1_s_at"
"Os.10530.1.S1_at","Os08g0547200"
"Os.10531.1.S1_at","Os08g0182400"
"Os.10532.1.S1_s_at","Os12g0514600"
"Os.10533.1.S1_at","Os01g0215700"
"Os.10534.1.S1_at","Os05g0189300"
"Os.10535.1.S1_at","Os01g0595201"
"Os.10536.1.S1_at","Os07g0596000"
"Os.10537.1.S1_at","Os.10537.1.S1_at"
"Os.10539.1.S1_at","Os11g0557800"
"Os.1054.1.A1_at","Os01g0118400"
"Os.10541.1.S1_at","Os01g0859300"
"Os.10542.1.S1_at","Os12g0118700"
"Os.10542.1.S1_s_at","Os12g0118700"
"Os.10542.2.S1_at","Os12g0118800"
"Os.10543.1.S1_at","Os02g0109100"
"Os.10544.1.S1_at","Os03g0747600"
"Os.10544.1.S2_at","Os03g0747600"
"Os.10545.1.S1_at","Os09g0560800"
"Os.10546.1.S1_s_at","Os09g0518000"
"Os.10547.1.S1_at","Os03g0678400"
"Os.10548.1.S1_s_at","Os02g0794500"
"Os.10548.2.S1_at","Os02g0794500"
"Os.10549.1.S1_at","Os04g0589600"
"Os.10550.1.S1_at","Os07g0550500"
"Os.10550.1.S1_x_at","Os07g0550500"
"Os.10551.1.S1_at","Os10g0462900"
"Os.10552.1.S1_at","Os02g0688900"
"Os.10553.1.S1_s_at","Os01g0867900"
"Os.10555.1.S1_a_at","Os02g0203700"
"Os.10556.1.S1_at","Os02g0258800"
"Os.10557.1.S1_at","Os11g0659500"
"Os.10560.1.S1_at","Os07g0549200"
"Os.10561.1.S1_at","Os07g0209000"
"Os.10564.1.A1_at","Os.10564.1.A1_at"
"Os.10566.1.S1_at","Os02g0634900"
"Os.10568.1.S1_at","Os12g0286600"
"Os.10570.1.S1_at","Os.10570.1.S1_at"
"Os.10571.1.S1_at","Os08g0178200"
"Os.10572.1.S1_at","Os03g0808300"
"Os.10574.1.S1_at","Os.10574.1.S1_at"
"Os.10575.1.S1_at","Os06g0130600"
"Os.10576.1.S1_at","Os02g0538700"
"Os.10577.1.S1_x_at","Os01g0876500"
"Os.10578.1.A1_at","Os03g0320100"
"Os.10579.1.S1_at","Os08g0120600"
"Os.10580.1.S1_at","Os01g0532300"
"Os.10581.1.S1_x_at","Os08g0115800"
"Os.10583.1.S1_at","Os06g0141200"
"Os.10583.1.S1_s_at","Os06g0141200"
"Os.10585.1.A1_at","Os06g0142900"
"Os.10585.1.A1_x_at","Os06g0142900"
"Os.10590.1.S1_at","Os08g0104400"
"Os.10590.1.S1_s_at","Os08g0104400"
"Os.10591.1.S1_at","Os04g0594400"
"Os.10592.1.S1_at","Os03g0598900"
"Os.10593.1.S1_at","Os08g0525600"
"Os.10594.1.S1_at","Os02g0697700"
"Os.10595.1.S1_at","Os02g0601800"
"Os.10595.2.S1_at","Os02g0601800"
"Os.10595.3.S1_x_at","Os02g0601800"
"Os.10596.1.S1_at","Os03g0658800"
"Os.10597.1.S1_at","Os01g0734800"
"Os.10598.1.S1_at","Os12g0640600"
"Os.10599.1.S1_x_at","Os01g0773200"
"Os.106.1.S1_at","Os01g0265800"
"Os.10600.1.S1_a_at","Os01g0360200"
"Os.10603.1.S1_at","Os03g0227000"
"Os.10604.1.S1_at","Os03g0851300"
"Os.10604.1.S2_at","Os03g0851300"
"Os.10606.1.S1_a_at","Os01g0672400"
"Os.10606.3.S1_at","Os.10606.3.S1_at"
"Os.10606.3.S1_x_at","Os.10606.3.S1_x_at"
"Os.10607.1.S1_at","Os10g0442600"
"Os.10609.1.S1_at","Os08g0549100"
"Os.10611.1.S1_at","Os.10611.1.S1_at"
"Os.10612.1.S1_at","Os03g0835900"
"Os.10613.1.S1_at","Os04g0320100"
"Os.10614.1.S1_at","Os07g0511000"
"Os.10615.1.S1_s_at","Os11g0115350"
"Os.10615.1.S1_x_at","Os12g0115000"
"Os.10615.2.S1_at","Os.10615.2.S1_at"
"Os.10616.1.S1_a_at","Os01g0971200"
"Os.10616.2.S1_x_at","Os01g0971200"
"Os.10617.1.S1_at","Os04g0671300"
"Os.10618.1.S1_s_at","Os08g0513700"
"Os.10619.1.S1_at","Os05g0522600"
"Os.10619.1.S2_at","Os05g0522600"
"Os.10620.1.S1_at","Os05g0171900"
"Os.10620.2.S1_at","Os05g0172000"
"Os.10621.1.S1_at","Os.10621.1.S1_at"
"Os.10623.1.S1_x_at","Os.10623.1.S1_x_at"
"Os.10623.2.S1_a_at","Os.10623.2.S1_a_at"
"Os.10625.1.A1_at","Os.10625.1.A1_at"
"Os.10626.1.S1_at","Os05g0249500"
"Os.10626.4.A1_s_at","Os.10626.4.A1_s_at"
"Os.10627.1.S1_a_at","Os02g0211100"
"Os.10628.1.S1_at","Os02g0130000"
"Os.10631.1.S1_at","Os.10631.1.S1_at"
"Os.10633.1.S1_at","Os01g0254000"
"Os.10635.1.S1_s_at","Os04g0608100"
"Os.10636.1.A1_at","Os06g0159600"
"Os.10636.2.A1_x_at","Os06g0159600"
"Os.10644.1.S1_at","Os11g0460800"
"Os.10645.1.S1_x_at","Os01g0782300"
"Os.10646.1.S1_at","Os02g0639700"
"Os.10647.2.S1_at","Os.10647.2.S1_at"
"Os.10650.1.S1_at","Os03g0576900"
"Os.10651.1.S1_at","Os02g0629800"
"Os.10652.1.S1_at","Os03g0130300"
"Os.10654.1.S1_s_at","Os09g0571200"
"Os.10655.1.S1_at","Os03g0322500"
"Os.10656.1.S1_at","Os05g0185700"
"Os.10657.1.S1_at","Os03g0849900"
"Os.10659.1.S1_at","Os07g0442800"
"Os.10659.1.S1_s_at","Os04g0115200"
"Os.10660.1.S1_at","Os07g0162450"
"Os.10662.1.S1_at","Os01g0257100"
"Os.10663.1.S1_at","Os04g0546500"
"Os.10664.1.S1_at","Os08g0344300"
"Os.10665.1.S1_at","Os12g0151500"
"Os.10666.1.S1_at","Os01g0256400"
"Os.10667.1.S1_at","Os01g0358100"
"Os.10669.1.S1_at","Os02g0177600"
"Os.10671.1.S1_at","Os01g0869800"
"Os.10672.1.S1_at","Os03g0197000"
"Os.10673.1.S1_at","Os12g0152700"
"Os.10674.1.S1_at","Os03g0363900"
"Os.10675.1.A1_at","Os01g0909400"
"Os.10676.1.S1_a_at","Os06g0215200"
"Os.10677.1.A1_at","Os03g0427900"
"Os.10677.2.S1_at","Os03g0427900"
"Os.10678.1.S1_at","Os10g0150700"
"Os.10679.1.S1_at","Os02g0130100"
"Os.10680.1.S1_at","Os05g0566600"
"Os.10681.1.S1_at","Os02g0289700"
"Os.10682.1.S1_at","Os.10682.1.S1_at"
"Os.10683.1.A1_s_at","Os02g0747600"
"Os.10684.1.S1_at","Os08g0520300"
"Os.10686.1.S1_at","Os06g0622700"
"Os.10688.1.S1_at","Os07g0259000"
"Os.10689.1.S1_at","Os06g0110000"
"Os.10691.1.S1_at","Os05g0157200"
"Os.10693.1.S1_at","Os02g0176300"
"Os.10693.2.S1_at","Os02g0176400"
"Os.10695.1.S1_at","Os02g0778400"
"Os.10695.1.S1_s_at","Os02g0778400"
"Os.10696.1.S1_at","Os06g0107700"
"Os.10698.1.S1_s_at","Os03g0432200"
"Os.1070.1.S1_at","Os01g0120300"
"Os.10700.1.S1_at","Os05g0147500"
"Os.10701.1.S1_at","Os03g0736300"
"Os.10703.1.S1_a_at","Os10g0320400"
"Os.10703.2.S1_x_at","Os10g0320400"
"Os.10705.1.S1_at","Os03g0799000"
"Os.10706.1.S1_a_at","Os01g0776800"
"Os.10707.2.S1_at","Os.10707.2.S1_at"
"Os.10707.2.S1_x_at","Os10g0188300"
"Os.10707.3.S1_x_at","Os10g0188300"
"Os.10708.1.S1_a_at","Os06g0583400"
"Os.10708.1.S1_at","Os06g0583400"
"Os.10708.2.S1_at","Os06g0583400"
"Os.10709.1.S1_at","Os06g0656201"
"Os.1071.1.S1_at","Os01g0120500"
"Os.10713.1.S1_at","Os05g0145700"
"Os.10714.1.S1_s_at","Os04g0457500"
"Os.10715.1.S1_a_at","Os01g0686100"
"Os.10716.1.S1_at","Os01g0825900"
"Os.10719.1.S1_at","Os02g0831300"
"Os.10721.1.S1_at","Os.10721.1.S1_at"
"Os.10723.1.S1_at","Os.10723.1.S1_at"
"Os.10725.1.S1_at","Os09g0296500"
"Os.10726.1.S1_a_at","Os06g0275900"
"Os.10726.2.S1_at","Os06g0275900"
"Os.10726.2.S1_x_at","Os06g0275900"
"Os.10727.1.S1_at","Os04g0610500"
"Os.10728.1.S1_at","Os02g0687900"
"Os.10729.1.S1_at","Os.10729.1.S1_at"
"Os.10731.1.A1_a_at","Os.10731.1.A1_a_at"
"Os.10731.1.A1_at","Os07g0606000"
"Os.10731.2.A1_at","Os.10731.2.A1_at"
"Os.10732.1.S1_s_at","Os03g0306800"
"Os.10733.1.S1_at","Os07g0568700"
"Os.10734.1.S1_at","Os11g0701700"
"Os.10735.1.S1_at","Os09g0539800"
"Os.10736.1.S1_at","Os06g0147100"
"Os.10737.1.S1_at","Os05g0269500"
"Os.10742.1.S1_at","Os03g0159900"
"Os.10743.1.S1_at","Os06g0523300"
"Os.10745.1.S1_at","Os04g0585300"
"Os.10746.1.S1_a_at","Os04g0432000"
"Os.10747.1.S1_s_at","Os08g0490100"
"Os.10748.1.S1_at","Os.10748.1.S1_at"
"Os.10750.1.S1_at","Os07g0189800"
"Os.10751.1.S1_at","Os.10751.1.S1_at"
"Os.10753.1.S1_a_at","Os04g0566500"
"Os.10753.1.S2_a_at","Os04g0566500"
"Os.10754.1.S1_at","Os03g0161200"
"Os.10755.1.S1_at","Os09g0360400"
"Os.10756.1.S1_at","Os03g0248600"
"Os.10758.1.S1_a_at","Os02g0826500"
"Os.10759.1.S1_at","Os03g0742400"
"Os.10760.1.S1_at","Os01g0838200"
"Os.10761.1.S1_at","Os03g0286300"
"Os.10763.1.S1_at","Os.10763.1.S1_at"
"Os.10763.2.S1_x_at","Os.10763.2.S1_x_at"
"Os.10765.1.S1_at","Os11g0182200"
"Os.10766.1.A1_at","Os06g0155300"
"Os.10767.1.S1_at","Os02g0640800"
"Os.10767.2.S1_x_at","Os02g0640800"
"Os.10772.1.S1_at","Os06g0156600"
"Os.10772.1.S1_x_at","Os06g0156600"
"Os.10774.1.S1_at","Os08g0151800"
"Os.10776.1.S1_at","Os02g0614100"
"Os.10778.1.S1_at","Os07g0671700"
"Os.10779.1.S1_at","Os03g0251500"
"Os.10781.1.S1_at","Os08g0478200"
"Os.10783.1.S1_at","Os01g0866300"
"Os.10783.2.S1_x_at","Os01g0866300"
"Os.10784.1.S1_at","Os02g0465900"
"Os.10785.2.S1_at","Os10g0486000"
"Os.10785.3.S1_at","Os10g0486100"
"Os.10785.4.S1_s_at","Os10g0486000"
"Os.10786.1.S1_at","Os03g0429800"
"Os.10787.1.S1_at","Os03g0744600"
"Os.10790.1.A1_at","Os04g0464966"
"Os.10792.1.S1_at","Os06g0137300"
"Os.10794.2.S1_at","Os.10794.2.S1_at"
"Os.10794.2.S1_x_at","Os02g0184000"
"Os.10796.1.S1_at","Os11g0245900"
"Os.10797.1.S1_at","Os02g0104500"
"Os.10798.1.S1_at","Os03g0266800"
"Os.10799.1.S1_at","Os04g0311400"
"Os.10800.1.S1_at","Os03g0337600"
"Os.10801.1.S1_a_at","Os03g0702700"
"Os.10803.1.S1_at","Os03g0293500"
"Os.10803.1.S2_at","Os03g0293500"
"Os.10804.1.S1_at","Os07g0236800"
"Os.10805.1.S1_at","Os03g0321400"
"Os.10806.1.S1_at","Os05g0182700"
"Os.10808.1.S1_at","Os05g0118000"
"Os.10810.1.S1_at","Os06g0608500"
"Os.10811.1.S1_at","Os01g0187000"
"Os.10813.1.S1_at","Os03g0636800"
"Os.10814.1.S1_a_at","Os06g0128300"
"Os.10815.1.S1_at","Os03g0390700"
"Os.10816.1.S1_at","Os.10816.1.S1_at"
"Os.10817.1.S1_a_at","Os11g0523800"
"Os.10817.3.S1_x_at","Os11g0523800"
"Os.10818.1.S1_at","Os01g0102700"
"Os.10819.1.S1_x_at","Os10g0154000"
"Os.1082.1.S1_a_at","Os05g0355500"
"Os.1082.1.S1_at","Os05g0355500"
"Os.1082.1.S1_x_at","Os05g0355500"
"Os.1082.2.S1_at","Os01g0304000"
"Os.10820.1.S1_at","Os10g0537500"
"Os.10821.1.S1_at","Os07g0194000"
"Os.10822.1.S1_at","Os11g0614900"
"Os.10823.1.S1_x_at","Os05g0487300"
"Os.10823.2.S1_at","Os05g0487300"
"Os.10824.1.S1_at","Os05g0578000"
"Os.10825.1.S1_at","Os05g0255600"
"Os.10826.1.S1_at","Os02g0812400"
"Os.10827.1.S1_x_at","Os.10827.1.S1_x_at"
"Os.10828.1.S1_at","Os.10828.1.S1_at"
"Os.10829.1.S1_at","Os01g0134500"
"Os.10829.2.S1_x_at","Os01g0134500"
"Os.10830.1.S1_at","Os08g0524800"
"Os.10833.1.S1_at","Os08g0558600"
"Os.10835.1.S1_at","Os05g0247900"
"Os.10836.1.S1_a_at","Os04g0623400"
"Os.10836.1.S1_at","Os04g0623400"
"Os.10836.2.S1_at","Os04g0623400"
"Os.10838.1.S1_a_at","Os02g0506500"
"Os.10838.3.S1_at","Os02g0506500"
"Os.10839.1.S1_at","Os.10839.1.S1_at"
"Os.10841.1.S1_at","Os03g0299600"
"Os.10842.1.S1_at","Os.10842.1.S1_at"
"Os.10842.1.S1_x_at","Os12g0137100"
"Os.10842.2.S1_at","Os.10842.2.S1_at"
"Os.10843.1.S1_at","Os02g0730700"
"Os.10844.1.S1_at","Os09g0514400"
"Os.10845.1.S1_s_at","Os03g0818100"
"Os.10846.1.S1_at","Os09g0473300"
"Os.10847.1.A1_at","Os.10847.1.A1_at"
"Os.10848.1.A1_x_at","Os07g0172200"
"Os.10849.1.S1_at","Os03g0841700"
"Os.10850.1.S1_at","Os05g0316200"
"Os.10851.1.S1_at","Os09g0534800"
"Os.10852.1.S1_at","Os02g0708100"
"Os.10852.1.S1_s_at","Os02g0708100"
"Os.10853.1.S1_at","Os02g0612900"
"Os.10854.1.S1_a_at","Os10g0507800"
"Os.10854.1.S2_a_at","Os10g0507800"
"Os.10854.2.S1_x_at","Os10g0507800"
"Os.10855.1.S1_at","Os03g0770800"
"Os.10856.1.S1_at","Os12g0563500"
"Os.10857.1.S1_at","Os05g0145600"
"Os.10858.1.S1_at","Os09g0544800"
"Os.10859.1.S1_a_at","Os01g0898300"
"Os.10860.1.A1_at","Os04g0524700"
"Os.10860.2.S1_at","Os04g0524600"
"Os.10861.1.S1_at","Os11g0183900"
"Os.10862.1.S1_at","Os06g0146600"
"Os.10864.1.S1_at","Os10g0142500"
"Os.10866.1.S1_at","Os02g0182500"
"Os.10868.1.S1_at","Os05g0196500"
"Os.10869.1.S1_at","Os02g0709800"
"Os.10870.1.S1_at","Os02g0755400"
"Os.10871.1.S1_at","Os08g0314800"
"Os.10872.1.S1_at","Os07g0192000"
"Os.10873.1.S1_at","Os02g0774300"
"Os.10875.2.S1_at","Os.10875.2.S1_at"
"Os.10875.2.S1_x_at","Os02g0259100"
"Os.10876.1.S1_at","Os02g0170500"
"Os.10877.1.S1_at","Os01g0954400"
"Os.10878.1.S1_at","Os04g0117200"
"Os.10880.1.S1_at","Os04g0535200"
"Os.10883.1.S1_at","Os08g0374100"
"Os.10884.1.S1_at","Os03g0802500"
"Os.10884.2.S1_at","Os03g0802400"
"Os.10885.1.S1_at","Os09g0372900"
"Os.10888.1.S1_at","Os01g0885300"
"Os.10889.1.S1_at","Os02g0324300"
"Os.10891.1.S1_at","Os.10891.1.S1_at"
"Os.10892.1.S1_at","Os05g0146100"
"Os.10894.1.S1_at","Os03g0780600"
"Os.10894.1.S1_s_at","Os03g0780600"
"Os.10895.1.S1_at","Os02g0767700"
"Os.10898.1.S1_at","Os03g0228500"
"Os.10899.1.S1_at","Os03g0843700"
"Os.10900.1.S1_at","Os01g0958900"
"Os.10901.1.S1_a_at","Os08g0157600"
"Os.10904.1.S1_at","Os07g0410100"
"Os.10905.1.S1_x_at","Os07g0497100"
"Os.10905.2.S1_at","Os07g0497100"
"Os.10906.1.S1_at","Os11g0265200"
"Os.10908.1.S1_a_at","Os08g0473900"
"Os.10908.4.S1_at","Os08g0473800"
"Os.10910.1.A1_at","Os02g0789100"
"Os.10912.1.S1_at","Os.10912.1.S1_at"
"Os.10915.1.S1_at","Os03g0686300"
"Os.10916.1.S1_at","Os07g0685400"
"Os.10917.1.S1_at","Os06g0715500"
"Os.10918.1.S1_at","Os07g0627800"
"Os.10920.2.A1_a_at","Os.10920.2.A1_a_at"
"Os.10922.1.S1_at","Os12g0468600"
"Os.10923.1.S1_at","Os.10923.1.S1_at"
"Os.10924.1.S1_at","Os03g0243200"
"Os.10925.1.S1_at","Os06g0183800"
"Os.10926.1.S1_at","Os07g0252400"
"Os.10927.1.S1_x_at","Os07g0496900"
"Os.10927.2.S1_at","Os.10927.2.S1_at"
"Os.10928.1.S1_at","Os.10928.1.S1_at"
"Os.10929.1.S1_at","Os06g0606100"
"Os.10930.1.S1_at","Os02g0626600"
"Os.10931.1.S1_at","Os05g0489600"
"Os.10932.1.A1_at","Os.10932.1.A1_at"
"Os.10933.1.S1_at","Os01g0705200"
"Os.10934.1.S1_at","Os01g0575000"
"Os.10937.1.S1_at","Os03g0192700"
"Os.10941.1.S1_at","Os03g0215400"
"Os.10942.1.S1_a_at","Os.10942.1.S1_a_at"
"Os.10942.2.S1_x_at","Os05g0114600"
"Os.10944.1.S1_at","Os02g0214500"
"Os.10946.1.S1_at","Os10g0466000"
"Os.10947.1.S1_at","Os08g0554900"
"Os.10949.1.S1_at","Os03g0328000"
"Os.10951.1.S1_at","Os01g0265200"
"Os.10952.1.S1_at","Os05g0301700"
"Os.10953.1.A1_at","Os02g0524600"
"Os.10954.1.S1_at","Os07g0567300"
"Os.10955.1.S1_at","Os02g0788400"
"Os.10956.1.S1_at","Os01g0841000"
"Os.10958.1.S1_at","Os09g0566100"
"Os.10959.1.S1_at","Os12g0292400"
"Os.10959.1.S2_at","Os12g0292400"
"Os.10960.1.S1_at","Os09g0570300"
"Os.10962.1.S1_at","Os02g0593700"
"Os.10962.2.S1_x_at","Os02g0593700"
"Os.10963.1.S1_at","Os01g0754100"
"Os.10964.1.S1_at","Os05g0346100"
"Os.10968.1.S1_at","Os01g0772200"
"Os.10969.1.S1_at","Os12g0299700"
"Os.10970.1.S1_at","Os03g0756400"
"Os.10971.1.S1_a_at","Os04g0635800"
"Os.10971.1.S1_at","Os04g0635800"
"Os.10971.2.S1_at","ENSRNA049473325"
"Os.10972.1.S1_at","Os01g0878700"
"Os.10972.2.S1_x_at","Os01g0878700"
"Os.10973.1.S1_at","Os01g0372700"
"Os.10975.1.S1_at","Os11g0603200"
"Os.10976.1.A1_at","Os.10976.1.A1_at"
"Os.10976.1.A1_x_at","Os07g0642600"
"Os.10977.1.S1_at","Os04g0117100"
"Os.10978.1.S1_at","Os12g0507200"
"Os.10979.1.S1_at","Os04g0685100"
"Os.10980.1.S1_at","Os08g0192200"
"Os.10981.1.S1_at","Os11g0549675"
"Os.10982.1.S1_at","Os02g0686700"
"Os.10983.1.S1_at","Os03g0800900"
"Os.10984.1.S1_at","Os01g0338000"
"Os.10985.1.S1_at","Os11g0199200"
"Os.10987.1.S1_at","Os03g0851100"
"Os.10989.1.S1_a_at","Os06g0724600"
"Os.10989.2.S1_at","Os06g0724600"
"Os.10990.1.S1_at","Os06g0273800"
"Os.10991.1.S1_at","Os06g0247500"
"Os.10994.1.S1_at","Os03g0694800"
"Os.10995.1.S1_at","Os06g0153800"
"Os.11000.2.S1_x_at","Os07g0274800"
"Os.11002.1.S1_at","Os08g0556200"
"Os.11003.1.S1_at","Os.11003.1.S1_at"
"Os.11004.1.S1_at","Os09g0495500"
"Os.11005.1.S1_at","Os05g0122900"
"Os.11006.1.S1_at","Os07g0136300"
"Os.11007.1.S1_at","Os12g0538500"
"Os.11008.1.S1_at","Os07g0593332"
"Os.11010.1.S1_at","Os05g0295800"
"Os.11012.1.S1_at","Os02g0708300"
"Os.11014.1.S1_at","Os05g0179800"
"Os.11015.1.S1_at","Os03g0770900"
"Os.11016.1.S1_x_at","Os02g0564200"
"Os.11018.1.S1_at","Os08g0434100"
"Os.11019.1.S1_at","Os.11019.1.S1_at"
"Os.11021.1.S1_s_at","Os05g0169100"
"Os.11021.2.A1_at","Os05g0169100"
"Os.11021.2.S1_x_at","Os05g0169100"
"Os.11022.1.S1_at","Os09g0501850"
"Os.11022.1.S1_x_at","Os09g0501850"
"Os.11023.1.S1_a_at","Os01g0716800"
"Os.11023.1.S2_a_at","Os01g0716800"
"Os.11024.1.S1_at","Os10g0161400"
"Os.11025.1.S1_at","Os11g0704300"
"Os.11026.1.S1_at","Os07g0669100"
"Os.11028.1.S1_at","Os08g0338200"
"Os.11029.1.S1_at","Os03g0276500"
"Os.11030.1.S1_at","Os01g0773100"
"Os.11030.2.S1_x_at","Os01g0773100"
"Os.11032.1.S1_at","Os05g0414501"
"Os.11033.1.S1_at","Os08g0102100"
"Os.11034.1.S1_at","Os02g0137100"
"Os.11035.1.S1_at","Os01g0913100"
"Os.11036.1.S1_at","Os05g0563400"
"Os.11037.1.S1_a_at","Os07g0186000"
"Os.11038.1.S1_at","Os07g0671800"
"Os.11039.1.S1_s_at","Os04g0107900"
"Os.11039.2.S1_x_at","Os04g0107900"
"Os.11039.3.S1_at","Os.11039.3.S1_at"
"Os.11040.1.S1_x_at","Os10g0450800"
"Os.11041.1.S1_s_at","Os11g0456100"
"Os.11042.1.S1_at","Os05g0453300"
"Os.11043.1.S1_x_at","Os09g0413500"
"Os.11043.2.S1_at","Os.11043.2.S1_at"
"Os.11044.1.S1_at","Os.11044.1.S1_at"
"Os.11045.1.S1_s_at","Os05g0169000"
"Os.11045.2.S1_s_at","Os05g0169000"
"Os.11046.1.S1_at","Os.11046.1.S1_at"
"Os.11047.1.S1_at","Os05g0437800"
"Os.11048.1.A1_at","Os05g0392000"
"Os.11049.1.S1_at","Os03g0807800"
"Os.11053.1.S1_at","Os08g0467500"
"Os.11053.1.S1_s_at","Os08g0467500"
"Os.11054.1.S1_at","Os07g0463400"
"Os.11055.1.S1_at","Os02g0749500"
"Os.11057.1.S1_at","Os06g0566100"
"Os.11058.1.S1_x_at","Os02g0329800"
"Os.11059.1.S1_at","Os10g0393100"
"Os.11061.1.S1_at","Os.11061.1.S1_at"
"Os.11062.1.S1_at","Os11g0637501"
"Os.11064.1.S1_a_at","Os10g0389000"
